@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
4325,'2019/01/23 12:05:05:107',4,0.824307,-1.069948,0.496683,-0.062779,0.08848,0.097516,0.393466,0.4871,0.181817,-0.040681,0.105899,0.114067,0.377633,1378.125,0.126362,0.762768,2
4326,'2019/01/23 12:05:05:123',4,0.790799,-1.039606,0.41584,-0.095617,-0.012659,0.082941,0.416732,0.446251,0.098379,-0.040191,0.360937,0.232491,0.473968,1378.125,0.144511,0.819703,2
4327,'2019/01/23 12:05:05:140',4,0.605436,-0.764832,0.208935,0.046678,-0.106588,0.016127,0.229592,0.390405,0.097473,0.033712,0.199722,0.211979,0.563867,1378.125,0.162616,0.862226,2
4328,'2019/01/23 12:05:05:156',4,0.721995,-0.720657,0.301946,-0.025478,-0.001278,-0.046098,0.281871,0.334208,0.125614,-0.059777,0.26553,0.170136,0.529451,1378.125,0.138657,0.801995,2
4329,'2019/01/23 12:05:05:173',4,0.742623,-0.920771,0.27422,-0.150001,-0.047086,0.022067,0.222286,0.222114,0.233478,0.095973,0.318968,0.17571,0.53148,1378.125,0.135802,0.693293,2
4330,'2019/01/23 12:05:05:190',4,0.772044,-1.029989,0.282567,-0.067619,-0.006421,0.110792,0.333852,0.124171,0.218769,0.099089,0.388683,0.188196,0.344502,1937.988281,0.159737,0.768225,2
4331,'2019/01/23 12:05:05:207',4,0.781401,-0.845907,0.358713,-0.197596,0.040971,0.023182,0.289331,0.100693,0.179766,0.087465,0.27925,0.128535,0.433094,559.863281,0.172055,0.856554,2
4332,'2019/01/23 12:05:05:223',4,0.696484,-1.072531,0.236227,-0.223094,-0.034114,-0.124307,0.265518,0.21382,0.156239,0.113472,0.296402,0.152912,0.536022,1378.125,0.211267,1.050743,2
4333,'2019/01/23 12:05:05:240',4,0.799127,-1.054808,0.372159,-0.184999,0.023076,-0.072831,0.403435,0.115945,0.240226,-0.007111,0.230575,0.225201,0.42708,1378.125,0.287498,1.469078,2
4334,'2019/01/23 12:05:05:257',4,0.752939,-1.128028,0.25207,-0.098807,0.069169,0.02143,0.441281,0.177983,0.251578,0.042283,0.222233,0.240561,0.310651,1378.125,0.302789,1.705292,2
4335,'2019/01/23 12:05:05:274',4,0.817097,-1.00571,0.200761,-0.096364,0.082043,-0.079701,0.461526,0.140492,0.172414,0.073536,0.202697,0.246808,0.372159,1378.125,0.299152,1.696257,2
4336,'2019/01/23 12:05:05:290',4,0.811141,-1.146001,0.21921,-0.174799,0.005297,-0.004568,0.401668,0.110133,0.201371,0.048619,0.248038,0.340876,0.357703,1378.125,0.328721,1.739005,2
4337,'2019/01/23 12:05:05:307',4,0.830654,-1.08598,0.304734,-0.228273,0.017805,-0.043773,0.421447,0.06039,0.146597,0.004044,0.232008,0.369991,0.279306,1378.125,0.332121,1.838757,2
4338,'2019/01/23 12:05:05:324',4,0.719409,-1.00536,0.247326,-0.257626,0.106129,-0.036556,0.29829,0.252829,0.205922,-0.008331,0.371154,0.372072,0.356559,1378.125,0.308938,1.756142,2
4339,'2019/01/23 12:05:05:340',4,0.792578,-1.158788,0.330261,-0.254793,-0.006119,-0.099666,0.238556,0.124307,0.168067,-0.026182,0.371817,0.303034,0.35519,1378.125,0.33555,1.79657,2
4340,'2019/01/23 12:05:05:357',4,0.661273,-1.05391,0.168989,-0.269867,-0.073481,-0.172563,0.273245,-0.054974,0.184351,0.017578,0.330299,0.366678,0.364729,1378.125,0.281913,1.502437,2
4341,'2019/01/23 12:05:05:374',4,0.660303,-0.526998,0.215834,0.129059,-0.072201,0.183119,0.061032,0.105585,0.067777,0.140803,0.226064,0.321714,0.253614,1378.125,0.310072,1.375274,2
4342,'2019/01/23 12:05:05:391',4,0.58104,-0.687501,0.386793,-0.112863,-0.022832,0.047809,0.366569,0.073849,0.101198,0.108452,0.358179,0.345124,0.259919,1378.125,0.277795,1.316432,2
4343,'2019/01/23 12:05:05:407',4,0.729505,-0.656735,0.372412,-0.184104,0.024636,-0.050553,0.308348,0.041366,0.078696,0.101112,0.312376,0.275587,0.297889,1378.125,0.269687,1.282502,2
4344,'2019/01/23 12:05:05:424',4,0.7981,-0.772868,0.289231,-0.222765,-0.014217,-0.146276,0.326656,0.216292,0.04046,0.080664,0.363156,0.232903,0.346596,1378.125,0.213516,1.118104,2
4345,'2019/01/23 12:05:05:441',4,0.870678,-0.797184,0.340236,-0.286157,-0.042391,-0.058446,0.518549,0.122635,0.147233,0.022052,0.238592,0.477156,0.209026,559.863281,0.15061,0.785994,2
4346,'2019/01/23 12:05:05:457',4,0.917962,-0.81671,0.377754,-0.292033,-0.128113,-0.098904,0.59279,0.225555,0.035078,0.098832,0.362868,0.368237,0.291246,559.863281,0.135545,0.724504,2
4347,'2019/01/23 12:05:05:473',4,1.010038,-0.894028,0.284069,-0.208685,-0.242501,0.081431,0.423383,0.285762,0.145812,0.023102,0.303849,0.426383,0.296287,559.863281,0.088424,0.55043,2
4348,'2019/01/23 12:05:05:490',4,1.156202,-0.681578,0.174392,0.003119,0.076313,-0.018636,0.353547,0.164445,0.079195,0.009399,0.206486,0.375648,0.281168,559.863281,0.075083,0.448413,2
4349,'2019/01/23 12:05:05:507',4,1.146167,-0.553561,0.218051,0.177899,-0.026656,0.025799,0.304644,0.251707,0.095874,-0.090112,0.190519,0.313125,0.288574,1378.125,0.070529,0.446605,2
4350,'2019/01/23 12:05:05:523',4,0.963703,-0.590908,0.120799,0.222764,-0.084789,0.082904,0.290273,0.11272,0.150777,0.012061,0.13422,0.286019,0.289243,1378.125,0.060894,0.321241,2
4351,'2019/01/23 12:05:05:540',4,0.84521,-0.607338,0.160191,0.184632,0.037921,0.1345,0.250958,0.131643,0.235921,0.03742,0.192027,0.296879,0.339964,559.863281,0.054748,0.279897,2
4352,'2019/01/23 12:05:05:557',4,0.745521,-0.703723,0.375115,-0.041668,-0.115544,0.031743,0.336112,0.234214,0.219165,0.157231,0.232778,0.240565,0.341108,1421.191406,0.039968,0.186352,2
4353,'2019/01/23 12:05:05:573',4,0.891087,-0.680031,0.403614,0.014729,-0.075841,0.08661,0.32802,0.23925,0.16527,0.091027,0.207405,0.376345,0.32437,1464.257813,0.050759,0.256543,2
4354,'2019/01/23 12:05:05:590',4,0.815084,-0.948959,0.476947,0.213972,0.096622,0.138512,0.407422,0.131707,0.052713,-0.026489,0.349197,0.260968,0.292092,1464.257813,0.081662,0.400352,2
4355,'2019/01/23 12:05:05:607',4,0.660809,-1.12045,0.265076,0.059267,-0.07532,0.216584,0.577215,0.251093,0.269252,-0.000038,0.163504,0.286247,0.330054,1464.257813,0.090537,0.524286,2
4356,'2019/01/23 12:05:05:623',4,0.63067,-1.043506,0.339736,-0.0193,0.040546,0.006536,0.476931,0.252074,0.242041,0.0872,0.30635,0.418743,0.424012,1464.257813,0.087093,0.493695,2
4357,'2019/01/23 12:05:05:641',4,0.721571,-0.887195,0.303528,0.056303,0.279991,0.102247,0.618188,0.28759,0.122479,-0.084743,0.145305,0.161888,0.3166,559.863281,0.098616,0.533066,2
4358,'2019/01/23 12:05:05:657',4,0.614362,-0.904232,0.447795,0.069219,0.178304,0.08875,0.684789,0.169652,0.082512,-0.074121,0.133921,0.171557,0.452112,1464.257813,0.107078,0.587459,2
4359,'2019/01/23 12:05:05:673',4,0.629726,-0.79068,0.297779,0.001951,0.135687,0.020575,0.687547,0.156928,0.031537,0.020093,0.165384,0.249356,0.547452,2067.1875,0.1144,0.6556,2
4360,'2019/01/23 12:05:05:690',4,0.478551,-0.970735,0.19847,0.033182,0.131403,0.031241,0.659514,0.262232,0.120942,0.215037,0.308531,0.253462,0.482388,2067.1875,0.110845,0.608763,2
4361,'2019/01/23 12:05:05:707',4,0.539802,-1.038917,0.21837,0.041734,0.136221,0.092703,0.414598,0.123936,0.211604,0.196954,0.379346,0.230633,0.435292,2067.1875,0.142443,0.715783,2
4362,'2019/01/23 12:05:05:723',4,0.582241,-0.827705,0.41334,-0.02553,0.073094,0.05384,0.453417,0.155892,0.219073,-0.028049,0.15015,0.215578,0.500214,2067.1875,0.138533,0.765373,2
4363,'2019/01/23 12:05:05:740',4,0.309313,-1.059502,0.281242,0.061884,0.253987,-0.005701,0.52916,0.246991,0.133353,0.028735,0.148956,0.254989,0.734375,1464.257813,0.143654,0.779759,2
4364,'2019/01/23 12:05:05:757',4,0.684969,-0.919292,0.277361,-0.013707,0.220979,-0.013737,0.467534,0.047528,0.189643,0.042595,0.101194,0.164068,0.42412,1464.257813,0.181235,0.915168,2
4365,'2019/01/23 12:05:05:773',4,0.485352,-1.189027,0.266553,0.067698,0.215059,0.035556,0.49263,-0.039238,0.260804,0.11673,0.243257,0.322198,0.367859,1464.257813,0.243776,1.312806,2
4366,'2019/01/23 12:05:05:790',4,0.608572,-1.134791,0.122885,0.139344,0.102357,0.15243,0.596257,-0.067698,0.328471,0.098338,0.15975,0.285475,0.269661,2325.585938,0.271319,1.374714,2
4367,'2019/01/23 12:05:05:807',4,0.416385,-1.318911,0.149798,0.030274,0.20697,0.199783,0.593968,0.168418,0.279469,0.107904,0.34971,0.21974,0.406859,1464.257813,0.256279,1.355,2
4368,'2019/01/23 12:05:05:824',4,0.525364,-1.060251,0.316532,-0.014763,0.240742,0.007647,0.495587,0.033437,0.235222,0.060741,0.276089,0.304125,0.297225,1464.257813,0.241744,1.263751,2
4369,'2019/01/23 12:05:05:840',4,0.50157,-1.046371,0.305568,-0.118417,0.213768,-0.014668,0.561287,0.093708,0.237868,0.064322,0.279694,0.273684,0.313792,1464.257813,0.255806,1.260205,2
4370,'2019/01/23 12:05:05:857',4,0.409622,-1.137172,0.20335,-0.273981,0.158843,-0.059802,0.444528,0.11055,0.216599,0.104347,0.369691,0.280649,0.322802,1765.722656,0.214441,1.02223,2
4371,'2019/01/23 12:05:05:874',4,0.444734,-1.00324,0.201406,-0.007977,0.275405,0.095258,0.45294,0.016604,0.261392,0.059579,0.286758,0.318407,0.319155,1464.257813,0.201392,0.930332,2
4372,'2019/01/23 12:05:05:890',4,0.45055,-1.071463,0.399344,-0.096786,0.285096,0.099426,0.369285,-0.041625,0.218346,-0.036131,0.298467,0.291149,0.392007,1464.257813,0.213987,1.052655,2
4373,'2019/01/23 12:05:05:906',4,0.250104,-1.19356,0.265672,-0.263607,0.262555,0.10946,0.495611,0.103532,0.325867,0.083149,0.332298,0.326529,0.42529,1464.257813,0.216074,0.964977,2
4374,'2019/01/23 12:05:05:924',4,0.457516,-0.878063,0.372866,-0.162055,0.209026,0.065626,0.386733,-0.02578,0.13019,0.099771,0.301284,0.230894,0.373408,1464.257813,0.216587,1.0994,2
4375,'2019/01/23 12:05:05:940',4,0.531738,-0.943579,0.312415,0.044915,0.358966,0.18835,0.531672,-0.09179,0.083249,0.031806,0.06384,0.173935,0.267019,602.929688,0.224192,1.132921,2
4376,'2019/01/23 12:05:05:957',4,0.55157,-1.125148,0.206026,-0.164027,0.066598,0.048845,0.456015,-0.023145,0.195857,0.15095,0.349618,0.288315,0.377186,2325.585938,0.259197,1.287529,2
4377,'2019/01/23 12:05:05:973',4,0.686672,-1.063549,0.470419,-0.006021,0.137928,0.046756,0.572452,-0.077699,0.020542,0.183966,0.177136,0.380384,0.290889,1464.257813,0.215326,1.101246,2
4378,'2019/01/23 12:05:05:990',4,0.636112,-1.148189,0.459556,-0.027466,0.076018,0.316478,0.527369,0.021392,0.006753,0.076909,0.229258,0.25336,0.242354,2325.585938,0.182258,0.994004,2
4379,'2019/01/23 12:05:06:007',4,0.652955,-1.105412,0.30079,0.155587,0.177338,0.220005,0.657601,-0.046274,0.157738,0.122108,0.15566,0.225944,0.219319,2368.652344,0.126933,0.689597,2
4380,'2019/01/23 12:05:06:024',4,0.629366,-1.104584,0.339961,0.019415,0.056554,0.075032,0.501915,0.081474,0.123203,0.145652,0.285089,0.414919,0.458185,1464.257813,0.103154,0.542074,2
4381,'2019/01/23 12:05:06:040',4,0.629657,-1.025594,0.512825,-0.002717,0.049209,0.275608,0.518182,0.191467,0.195564,0.072202,0.294799,0.281021,0.291714,1851.855469,0.091613,0.517015,2
4382,'2019/01/23 12:05:06:057',4,0.653133,-1.135134,0.63815,0.305442,0.009614,0.016671,0.398733,0.306519,0.111574,0.033475,0.239168,0.144361,0.300571,1550.390625,0.122247,0.823069,2
4383,'2019/01/23 12:05:06:073',4,0.687234,-1.27592,0.457017,0.187089,0.159392,0.167394,0.409836,0.178016,0.05162,-0.003856,0.253342,0.297842,0.33877,1550.390625,0.146973,0.791219,2
4384,'2019/01/23 12:05:06:091',4,0.550482,-1.324909,0.250421,0.043818,0.177024,0.249523,0.48314,0.298254,0.295173,0.096003,0.388661,0.279374,0.388198,1550.390625,0.132367,0.729077,2
4385,'2019/01/23 12:05:06:107',4,0.603221,-1.286518,0.320775,0.126143,0.093354,0.165066,0.509815,0.132651,0.211607,0.039459,0.482755,0.292878,0.152529,1550.390625,0.178849,1.00503,2
4386,'2019/01/23 12:05:06:124',4,0.503031,-1.234927,0.476605,0.217191,0.207787,0.22999,0.509405,0.133346,0.098701,0.008929,0.282846,0.193923,0.260444,1550.390625,0.189053,1.093959,2
4387,'2019/01/23 12:05:06:140',4,0.405405,-1.25866,0.532531,0.040921,0.178533,0.016497,0.434076,0.237741,0.211998,0.040888,0.359878,0.310008,0.303869,1550.390625,0.165307,0.939411,2
4388,'2019/01/23 12:05:06:157',4,0.666042,-0.920364,0.603831,0.121298,0.104491,-0.102567,0.279877,0.260941,0.197049,0.08673,0.11284,0.178308,0.45649,1550.390625,0.207323,1.323727,2
4389,'2019/01/23 12:05:06:174',4,0.468582,-1.132038,0.679891,0.294511,0.235067,-0.080063,0.360426,0.191884,0.110237,0.003037,0.248888,0.199423,0.323791,1550.390625,0.306085,2.095043,2
4390,'2019/01/23 12:05:06:191',4,0.302982,-1.375011,0.624414,0.273576,0.295145,-0.027057,0.351458,0.198348,0.201,0.264182,0.509139,0.233095,0.121508,1550.390625,0.306031,2.359193,2
4391,'2019/01/23 12:05:06:207',4,0.397571,-1.40708,0.399337,0.102014,0.253142,0.059098,0.399308,0.213277,0.239846,0.179926,0.261096,0.229987,0.44113,1550.390625,0.266311,1.405264,2
4392,'2019/01/23 12:05:06:223',4,0.508478,-1.326711,0.411119,0.299358,0.135586,-0.027157,0.2841,0.027595,0.306419,0.200416,0.324717,0.173975,0.51505,1550.390625,0.239105,1.415405,2
4393,'2019/01/23 12:05:06:240',4,0.442531,-1.15679,0.355293,0.049648,0.3441,-0.019252,0.359356,0.16994,0.190774,0.038861,0.23139,0.31378,0.330752,1550.390625,0.23439,1.589804,2
4394,'2019/01/23 12:05:06:257',4,0.413974,-1.159882,0.430725,0.133197,0.280096,-0.004866,0.458737,0.175755,0.00292,0.104345,0.318087,0.228564,0.34992,1550.390625,0.26713,1.836953,2
4395,'2019/01/23 12:05:06:274',4,0.334721,-1.186074,0.477183,0.033853,0.229932,0.025435,0.46543,0.175568,0.029155,0.077787,0.351199,0.382084,0.256402,1550.390625,0.297001,2.313577,2
4396,'2019/01/23 12:05:06:291',4,0.378664,-1.175507,0.575505,0.080531,0.230978,-0.105553,0.476147,0.204962,0.055133,0.059472,0.324202,0.358159,0.226263,1550.390625,0.320369,2.545899,2
4397,'2019/01/23 12:05:06:307',4,0.196633,-1.138313,0.564021,0.31832,0.329967,-0.01232,0.525286,0.158534,0.117292,-0.073169,0.3199,0.187845,0.304224,1550.390625,0.363363,2.384382,2
4398,'2019/01/23 12:05:06:324',4,0.229963,-1.22263,0.419025,0.094487,0.267257,-0.033323,0.430327,0.225554,0.221334,0.085974,0.362751,0.245144,0.447497,1593.457031,0.300979,1.749498,2
4399,'2019/01/23 12:05:06:340',4,0.226246,-1.16251,0.506863,0.16611,0.250535,-0.09024,0.523622,0.226593,0.280544,0.040883,0.31396,0.240976,0.464042,1248.925781,0.347527,2.064474,2
4400,'2019/01/23 12:05:06:356',4,0.415645,-0.927989,0.31906,0.307128,0.157321,-0.232957,0.060756,0.180097,0.088243,-0.021306,0.407292,0.344662,0.368237,1550.390625,0.474261,3.711413,2
4401,'2019/01/23 12:05:06:374',4,0.460123,-0.928338,0.501377,0.336329,0.091128,-0.13172,0.377786,0.145558,0.163151,0.066557,0.258842,0.159616,0.229447,1550.390625,0.483274,3.185397,2
4402,'2019/01/23 12:05:06:391',4,0.163451,-1.220863,0.368925,0.110786,0.072446,0.021068,0.389863,0.176984,0.180727,0.121669,0.367097,0.276581,0.378911,1851.855469,0.37633,2.061537,2
4403,'2019/01/23 12:05:06:407',4,0.319173,-1.136614,0.527186,0.145097,0.132983,-0.073203,0.443692,0.170713,0.176879,0.089029,0.269785,0.341589,0.321174,1851.855469,0.307832,1.793704,2
4404,'2019/01/23 12:05:06:423',4,0.478444,-0.998838,0.34388,0.170957,0.319115,-0.10854,0.448829,0.209396,0.149694,0.065157,0.369354,0.217568,0.204007,1550.390625,0.137977,0.909613,2
4405,'2019/01/23 12:05:06:441',4,0.552079,-0.935614,0.617212,0.16902,0.186438,-0.162607,0.300878,0.156079,0.1875,0.070127,0.258925,0.319048,0.312916,1550.390625,0.148929,1.062268,2
4406,'2019/01/23 12:05:06:456',4,0.372859,-1.01694,0.496799,0.184516,0.442934,-0.067451,0.315008,0.359515,0.251451,0.074408,0.252227,0.415997,0.311558,1550.390625,0.123603,0.939933,2
4407,'2019/01/23 12:05:06:473',4,0.547297,-0.79048,0.568352,0.462949,0.069672,-0.061065,0.314867,0.305189,0.138248,0.084746,0.257123,0.198319,0.373318,1550.390625,0.104461,0.645368,2
4408,'2019/01/23 12:05:06:490',4,0.847456,-0.820123,0.63249,0.367457,0.184399,-0.039164,0.347089,0.240308,0.107797,0.038839,0.389305,0.201364,0.291183,1550.390625,0.103015,0.57774,2
4409,'2019/01/23 12:05:06:507',4,0.752026,-0.860086,0.539263,0.527618,0.315459,0.129362,0.418517,0.337697,-0.099738,-0.018352,0.311757,0.14985,0.268599,1550.390625,0.07482,0.52326,2
4410,'2019/01/23 12:05:06:525',4,0.732992,-0.979753,0.47643,0.480666,0.118881,0.039582,0.444377,0.389194,0.050036,0.055863,0.402156,0.236994,0.264668,1550.390625,0.083644,0.695874,2
4411,'2019/01/23 12:05:06:541',4,0.754155,-0.816883,0.589484,0.391802,0.18365,-0.072358,0.223495,0.334894,0.030969,0.038899,0.32204,0.236026,0.270702,1550.390625,0.064629,0.458002,2
4412,'2019/01/23 12:05:06:556',4,0.59782,-0.941594,0.548885,0.258396,0.160357,0.117315,0.281366,0.240059,0.104999,0.056273,0.260894,0.121636,0.440462,1593.457031,0.056526,0.292518,2
4413,'2019/01/23 12:05:06:573',4,0.591809,-0.991029,0.789284,0.415807,0.091691,-0.038224,0.43531,0.252207,-0.023507,-0.043831,0.276729,0.269731,0.460127,1593.457031,0.110932,0.692618,2
4414,'2019/01/23 12:05:06:590',4,0.556413,-1.11435,0.650212,0.401783,0.271891,-0.006875,0.327804,0.272074,0.284827,0.067772,0.250746,0.119396,0.40548,1291.992188,0.118565,0.792671,2
4415,'2019/01/23 12:05:06:607',4,0.500356,-1.161889,0.617108,0.357975,0.238994,-0.045629,0.187165,0.236264,0.276922,0.173696,0.408838,0.212429,0.358622,1636.523438,0.128059,0.834359,2
4416,'2019/01/23 12:05:06:623',4,0.527494,-1.056339,0.658881,0.271417,0.026585,-0.090827,0.254034,0.118358,0.166958,0.133579,0.398526,0.259237,0.358898,1636.523438,0.169711,1.058338,2
4417,'2019/01/23 12:05:06:641',4,0.394943,-1.040449,0.727702,0.170099,0.011649,-0.075666,0.302745,0.284673,0.233223,0.165978,0.368725,0.346352,0.348376,1636.523438,0.193861,1.115789,2
4418,'2019/01/23 12:05:06:657',4,0.331606,-1.100928,0.837876,0.237526,0.182976,-0.113808,0.193045,0.256017,0.33515,0.131342,0.449122,0.191636,0.347099,1335.058594,0.212265,1.336994,2
4419,'2019/01/23 12:05:06:673',4,0.292498,-1.12081,0.67195,0.078209,0.176362,-0.301228,0.351675,0.440884,0.290582,0.197103,0.293011,0.264307,0.394905,1335.058594,0.197255,1.338831,2
4420,'2019/01/23 12:05:06:690',4,0.4007,-1.032251,0.702555,0.264191,0.173663,-0.13608,0.385524,0.212708,0.12307,0.203767,0.306278,0.112016,0.206908,1636.523438,0.281297,2.042293,2
4421,'2019/01/23 12:05:06:707',4,0.437538,-1.103053,0.65516,0.230006,0.23425,-0.033471,0.22944,0.238873,0.236948,0.233911,0.249987,0.190736,0.20027,1679.589844,0.216218,1.572674,2
4422,'2019/01/23 12:05:06:723',4,0.36718,-1.037465,0.74342,0.398842,0.253939,-0.09585,0.170498,0.234314,0.375828,0.158266,0.261713,0.172532,0.233164,1636.523438,0.241824,1.579095,2
4423,'2019/01/23 12:05:06:741',4,0.310691,-1.015824,0.674733,0.177588,0.205299,-0.236133,0.149917,0.321585,0.316106,0.09471,0.291857,0.216533,0.271374,1636.523438,0.216985,1.373206,2
4424,'2019/01/23 12:05:06:758',4,0.24164,-1.049245,0.630383,0.189122,0.350347,-0.15262,0.319768,0.244373,0.273297,0.133379,0.422235,0.16202,0.183386,1636.523438,0.244069,1.606058,2
4425,'2019/01/23 12:05:06:773',4,0.018901,-0.930164,0.703817,-0.06167,0.082885,-0.05228,0.493136,0.186926,0.065631,0.272046,0.611081,0.269125,0.146342,1636.523438,0.263244,2.168505,2
4426,'2019/01/23 12:05:06:790',4,0.189198,-0.849495,0.843807,-0.046535,-0.024058,-0.216937,0.445843,0.241258,-0.024167,0.109219,0.4835,0.331408,0.185789,1636.523438,0.279977,2.392614,2
4427,'2019/01/23 12:05:06:806',4,0.051791,-1.017146,0.647462,0.196689,0.061712,-0.06932,0.394602,0.210077,0.161914,0.214791,0.518954,0.211832,0.281143,1636.523438,0.332256,2.22933,2
4428,'2019/01/23 12:05:06:824',4,0.146867,-0.9472,0.585146,0.278075,0.181755,-0.137512,0.190434,0.151444,0.22075,0.239867,0.390764,0.152441,0.334714,1679.589844,0.266221,1.586691,2
4429,'2019/01/23 12:05:06:840',4,0.041648,-0.999173,0.505164,0.150045,0.076396,-0.237258,0.233443,0.232879,0.31962,0.137591,0.443548,0.326801,0.493563,1335.058594,0.296801,1.682817,2
4430,'2019/01/23 12:05:06:857',4,0.130549,-1.070667,0.488813,0.381065,0.146952,-0.094193,0.294001,0.301004,0.174767,0.151683,0.402479,0.166164,0.248046,1636.523438,0.474549,3.367177,2
4431,'2019/01/23 12:05:06:874',4,0.119189,-0.965709,0.322984,0.281418,0.050538,0.038438,0.406362,0.243431,0.192611,0.154644,0.457395,0.175798,0.177476,1636.523438,0.384605,2.780838,2
4432,'2019/01/23 12:05:06:891',4,0.13504,-0.896257,0.623565,0.177221,0.003633,-0.15055,0.290199,0.341489,0.177654,0.128514,0.335487,0.325081,0.281669,1636.523438,0.369521,2.079199,2
4433,'2019/01/23 12:05:06:907',4,0.219925,-0.904141,0.605027,0.318958,0.279337,-0.152071,0.340507,0.244652,0.15414,0.027683,0.38374,0.199747,0.190866,1636.523438,0.362818,2.218229,2
4434,'2019/01/23 12:05:06:924',4,0.262739,-0.9377,0.524129,0.186037,0.284779,-0.012803,0.373017,0.2698,0.224725,0.08528,0.498844,0.194701,0.094658,1636.523438,0.198019,1.344774,2
4435,'2019/01/23 12:05:06:940',4,0.339182,-0.994704,0.600847,0.237643,0.263126,-0.16671,0.316844,0.238624,0.321055,0.027123,0.443052,0.08377,0.203947,1636.523438,0.232903,1.711702,2
4436,'2019/01/23 12:05:06:957',4,0.384801,-0.84516,0.733994,0.215812,0.172013,-0.266706,0.288418,0.426447,0.23128,0.138091,0.48669,0.003293,0.102472,1636.523438,0.169501,1.076974,2
4437,'2019/01/23 12:05:06:973',4,0.547676,-0.751413,0.841553,0.043971,0.124746,-0.020362,0.407243,0.180994,0.115624,0.185318,0.379743,0.116508,0.181564,1636.523438,0.110988,0.649773,2
4438,'2019/01/23 12:05:06:990',4,0.411964,-0.818796,0.802083,0.133457,0.124651,-0.084975,0.048735,0.244968,0.444342,0.194297,0.366105,0.10601,0.15706,1679.589844,0.069841,0.354017,2
4439,'2019/01/23 12:05:07:006',4,0.519567,-0.802608,0.774874,0.288683,0.238431,-0.104214,0.202867,0.288999,0.200568,0.111399,0.385939,0.154652,0.201699,1636.523438,0.075054,0.49796,2
4440,'2019/01/23 12:05:07:024',4,0.554166,-0.788156,0.892487,0.484779,0.354706,-0.220512,-0.041403,0.104565,0.141844,0.25699,0.5381,0.116169,0.205106,1636.523438,0.05978,0.309116,2
4441,'2019/01/23 12:05:07:040',4,0.558056,-0.775323,0.845817,0.389484,0.246709,-0.091659,0.059856,0.372902,0.179319,0.012621,0.484298,0.06729,0.072934,1722.65625,0.077152,0.454336,2
4442,'2019/01/23 12:05:07:057',4,0.32793,-1.046919,0.713124,0.228503,0.265467,-0.120123,0.218098,0.363586,0.16403,0.004802,0.612557,0.258562,0.275002,1722.65625,0.097265,0.554692,2
